Lease,Time (Days),Choke Size,Gas Volume (MMscf),Oil Volume (stb),Water Volume  (stb),Gas Lift Inj Volume  (MMscf),Casing Pressure  (psi(a)),Tubing Pressure  (psi(a)),Active Pressure  (psi(a)),Line Pressure  (psi(a)),Pressure Source ,Calculated Sandface Pressure  (psi(a))
GOOSE,242.0,,2.04511,0,5,,20.385,1163.359,1163.359,1155.562,Tubing Pressure,1538.35708528396
GOOSE,243.0,,2.86982,0,5,,18.12,1158.779,1158.779,1151.204,Tubing Pressure,1556.5539354958
GOOSE,244.0,,2.63926,0,4.6,,15.855,1135.878,1135.878,1156.03,Tubing Pressure,1516.93699723935
GOOSE,245.0,,2.69796,0,4.6,,18.12,1165.649,1165.649,1143.626,Tubing Pressure,1554.0977274958
GOOSE,246.0,,2.6229,0,4.6,,18.12,1165.649,1165.649,1154.413,Tubing Pressure,1551.46268609128
GOOSE,247.0,,2.60249,0,4.6,,15.855,1193.13,1193.13,1163.203,Tubing Pressure,1583.2900147024
GOOSE,248.0,,2.58077,0,4.6,,15.855,1197.71,1197.71,1159.999,Tubing Pressure,1588.0300790738
GOOSE,249.0,,2.50823,0,4.6,,20,1183,1183,1173.773,Tubing Pressure,1568.36016803326
GOOSE,250.0,,2.5535,0,4.6,,20.385,1197.71,1197.71,1169.907,Tubing Pressure,1587.18921574542
GOOSE,251.0,,2.48438,0,4.6,,20.385,1197.71,1197.71,1179.064,Tubing Pressure,1585.16241608685
GOOSE,252.0,,2.48837,0,4.6,,24.915,1174.809,1174.809,1175.213,Tubing Pressure,1558.04228846608
GOOSE,253.0,,2.54466,0,4.6,,18,1197,1197,1170.76,Tubing Pressure,1586.07840936421
GOOSE,254.0,,2.49806,0,4.6,,20.385,1186.26,1186.26,1177.729,Tubing Pressure,1571.93488180191
GOOSE,255.0,,2.48603,0,4.6,,18.12,1204.58,1204.58,1178.229,Tubing Pressure,1593.38810021923
GOOSE,256.0,,2.53918,0,4.6,,20.385,1183.969,1183.969,1164.344,Tubing Pressure,1570.44333916584
GOOSE,257.0,,2.52348,0,4.6,,22.65,1186.26,1186.26,1174.304,Tubing Pressure,1572.68716487137
GOOSE,258.0,,2.51371,0,4.6,,20.385,1181.679,1181.679,1173.205,Tubing Pressure,1566.95434668875
GOOSE,259.0,,2.66029,0,4.6,,18.12,1190.84,1190.84,1143.439,Tubing Pressure,1582.4896092437
GOOSE,260.0,,2.51688,0,4.6,,18.12,1195.42,1195.42,1177.955,Tubing Pressure,1583.37420032963
GOOSE,261.0,,2.50526,0,4.6,,20.385,1163.359,1163.359,1161.54,Tubing Pressure,1544.95453361223
GOOSE,262.0,,2.73333,0,4.6,,18.12,1154.198,1154.198,1117.558,Tubing Pressure,1541.94027784639
GOOSE,263.0,,2.7872,0,4.6,,20.385,1140.458,1140.458,1119.15,Tubing Pressure,1527.92319060234
GOOSE,264.0,,2.76674,0,6,,20,1140,1140,1115.981,Tubing Pressure,1539.34994869913
GOOSE,265.0,,2.74769,0,6,,18.12,1174.809,1174.809,1129.724,Tubing Pressure,1579.47102963818
GOOSE,266.0,,2.64817,0,6,,18.12,1167.939,1167.939,1130.865,Tubing Pressure,1567.660447628
GOOSE,267.0,,2.6234,0,6,,15.855,1161.069,1161.069,1134.279,Tubing Pressure,1558.65876754965
GOOSE,268.0,,2.48893,0,6,,18.12,1200,1200,1163.032,Tubing Pressure,1600.45775678343
GOOSE,269.0,,2.36491,0,6,,18.12,1222.901,1222.901,1184.287,Tubing Pressure,1624.49249835006
GOOSE,270.0,,2.27705,0,6,,18.12,1222.901,1222.901,1182.29,Tubing Pressure,1622.51717067685
GOOSE,271.0,,2.36123,0,6,,18.12,1174.809,1174.809,1171.226,Tubing Pressure,1566.82644217944
GOOSE,272.0,,2.53037,0,6,,24.915,1213.74,1213.74,1149.3,Tubing Pressure,1618.0616367083
GOOSE,273.0,,2.4151,0,6,,20.385,1158.779,1158.779,1170.02,Tubing Pressure,1549.1876374975
GOOSE,274.0,,2.42671,0,6,,15,1218,1218,1177.276,Tubing Pressure,1620.19364915438
GOOSE,275.0,,2.25043,0,6,,15.855,1243.511,1243.511,1205.858,Tubing Pressure,1646.81075120303
GOOSE,276.0,,2.23735,0,6,,13.59,1238.931,1238.931,1193.602,Tubing Pressure,1641.04596827189
GOOSE,277.0,,2.14231,0,6,,13.59,1238.931,1238.931,1226.135,Tubing Pressure,1639.49309942171
GOOSE,278.0,,1.93368,0,6,,15.855,1248.092,1248.092,1257.994,Tubing Pressure,1648.79762337107
GOOSE,279.0,,2.27534,0,6,,15.855,1183.969,1183.969,1167.083,Tubing Pressure,1575.69946135017
GOOSE,280.0,,2.42597,0,6,,15.855,1193.13,1193.13,1199.192,Tubing Pressure,1590.46061939466
GOOSE,281.0,,2.30807,0,6,,15.855,1245.802,1245.802,1215.908,Tubing Pressure,1650.71415747883
GOOSE,282.0,,2.13532,0,6,,18.12,1245.802,1245.802,1229.77,Tubing Pressure,1647.71354321701
GOOSE,283.0,,2.17794,0,6,,15.855,1234.351,1234.351,1212.392,Tubing Pressure,1634.49401931774
GOOSE,284.0,,2.20983,0,6,,15.855,1234.351,1234.351,1211.191,Tubing Pressure,1635.02794948126
GOOSE,285.0,,2.3359,0,6,,15.855,1252.672,1252.672,1193.624,Tubing Pressure,1659.57026004375
GOOSE,286.0,,2.23407,0,6,,15.855,1222.901,1222.901,1218.684,Tubing Pressure,1621.66243851086
GOOSE,287.0,,2.22049,0,6,,20,1252,1252,1212.477,Tubing Pressure,1656.51583072492
GOOSE,288.0,,2.13151,0,6,,15.855,1236.641,1236.641,1235.818,Tubing Pressure,1636.57004952683
GOOSE,289.0,,2.07622,0,6,,15.855,1250.382,1250.382,1237.217,Tubing Pressure,1652.55376234328
GOOSE,290.0,,2.03662,0,6,,15.855,1261.832,1261.832,1243.163,Tubing Pressure,1666.1002028409
GOOSE,291.0,,2.01253,0,6,,15.855,1252.672,1252.672,1248.305,Tubing Pressure,1654.77491272411
GOOSE,292.0,,2.07747,0,6,,20,1238,1238,1235.804,Tubing Pressure,1637.5418697693
GOOSE,293.0,,2.23184,0,6,,24,1273,1273,1216.32,Tubing Pressure,1682.0696368581
GOOSE,294.0,,2.25862,0,6,,18.12,1193.13,1193.13,1215.464,Tubing Pressure,1586.33394919854
GOOSE,295.0,,2.39105,0,6,,18.12,1206.87,1206.87,1194.96,Tubing Pressure,1605.94577321881
GOOSE,296.0,,2.43393,0,6,,24,1243,1243,1181.172,Tubing Pressure,1650.29444054532
GOOSE,297.0,,2.28401,0,6,,18.12,1227.481,1227.481,1220.392,Tubing Pressure,1628.17138298894
GOOSE,298.0,,2.23425,0,6,,18,1220,1220,1211.763,Tubing Pressure,1618.17065187925
GOOSE,299.0,,2.32551,0,6,,15.855,1193.13,1193.13,1187.241,Tubing Pressure,1587.85590954803
GOOSE,300.0,,2.49118,0,6,,18,1200,1200,1166.713,Tubing Pressure,1600.52435285976
GOOSE,301.0,,2.50532,0,6,,15.855,1149.618,1149.618,1154.329,Tubing Pressure,1541.07670227606
GOOSE,302.0,,2.55421,0,6,,15.855,1177.099,1177.099,1160.96,Tubing Pressure,1575.26736285156
GOOSE,303.0,,2.42305,0,6,,18.12,1204.58,1204.58,1166.181,Tubing Pressure,1604.05503307523
GOOSE,304.0,,2.2683,0,6,,13.59,1227.481,1227.481,1207.919,Tubing Pressure,1627.84907241808
GOOSE,305.0,,2.13138,0,6,,15.855,1220.611,1220.611,1210.879,Tubing Pressure,1617.17084270461
GOOSE,306.0,,2.1635,0,6,,15.855,1190.84,1190.84,1199.099,Tubing Pressure,1581.72532020118
GOOSE,307.0,,2.32015,0,6,,15.855,1181.679,1181.679,1174.538,Tubing Pressure,1574.00561672364
GOOSE,308.0,,2.35216,0,6,,18.12,1190.84,1190.84,1175.988,Tubing Pressure,1585.76917630828
GOOSE,309.0,,2.2825,0,6,,15.855,1197.71,1197.71,1193.968,Tubing Pressure,1592.35625182674
GOOSE,310.0,,2.13866,0,6,,15.855,1254.962,1254.962,1218.35,Tubing Pressure,1658.8517707988
GOOSE,311.0,,2.01262,0,6,,15.855,1234.351,1234.351,1223.037,Tubing Pressure,1632.48899661109
GOOSE,312.0,,2.02337,0,6,,2,1234,1234,1224.89,Tubing Pressure,1632.15110103279
GOOSE,313.0,,2.09465,0,6,,15.855,1183.969,1183.969,1210.483,Tubing Pressure,1572.32420982671
GOOSE,314.0,,2.42899,0,6,,13.59,1197.71,1197.71,1156.698,Tubing Pressure,1596.01208711442
GOOSE,315.0,,2.43778,0,6,,13.59,1193.13,1193.13,1166.806,Tubing Pressure,1590.79064541083
GOOSE,316.0,,2.33132,0,6,,13.59,1158.779,1158.779,1174.366,Tubing Pressure,1546.88348967084
GOOSE,317.0,,2.39936,0,6,,13.59,1147.328,1147.328,1148.905,Tubing Pressure,1535.09103611205
GOOSE,318.0,,2.39713,0,6,,13.59,1218.321,1218.321,1190.423,Tubing Pressure,1619.80638094248
GOOSE,319.0,,2.17398,0,6,,13.59,1227.481,1227.481,1202.192,Tubing Pressure,1626.13032471722
GOOSE,320.0,,2.11198,0,6,,15.855,1232.061,1232.061,1200.902,Tubing Pressure,1630.7614494323
GOOSE,321.0,,2.16773,0,6,,15.855,1151.908,1151.908,1182.309,Tubing Pressure,1534.9057020343
GOOSE,322.0,,2.26843,0,6,,15.855,1243.511,1243.511,1191.725,Tubing Pressure,1647.15464769306
GOOSE,323.0,,2.07472,0,6,,15.855,1229.771,1229.771,1209.578,Tubing Pressure,1627.52942820702
GOOSE,324.0,,2.01064,0,6,,13.59,1264.122,1264.122,1238,Tubing Pressure,1668.69938985566
GOOSE,325.0,,1.9666,0,6,,13.59,1259.542,1259.542,1241.962,Tubing Pressure,1662.88253718809
GOOSE,326.0,,1.81003,0,6,,13.59,1204.58,1204.58,1235.091,Tubing Pressure,1595.59794339834
GOOSE,327.0,,1.96069,0,6,,15.855,1236.641,1236.641,1212.549,Tubing Pressure,1634.93943141999
GOOSE,328.0,,2.096,0,6,,15.855,1236.641,1236.641,1224.515,Tubing Pressure,1636.10942022154
GOOSE,329.0,,2.05758,0,6,,15.855,1234.351,1234.351,1222.205,Tubing Pressure,1632.90041936273
GOOSE,330.0,,2.10336,0,6,,13.59,1161.069,1161.069,1202.541,Tubing Pressure,1544.79441487256
GOOSE,331.0,,2.13659,0,6,,13.59,1232.061,1232.061,1214.738,Tubing Pressure,1631.09826290882
GOOSE,332.0,,2.08798,0,6,,13.59,1165.649,1165.649,1212.617,Tubing Pressure,1550.08417944899
GOOSE,333.0,,2.12952,0,6,,13.59,1165.649,1165.649,1203.217,Tubing Pressure,1550.75558969586
GOOSE,334.0,,2.13801,0,6,,13.59,1232.061,1232.061,1206.655,Tubing Pressure,1631.11856445171
GOOSE,335.0,,2.92308,0,6,,13.59,1035.115,1035.115,1194.215,Tubing Pressure,1424.72774627037
GOOSE,336.0,,2.09306,0,6,,13.59,1225.191,1225.191,1214.561,Tubing Pressure,1622.19663137181
GOOSE,337.0,,2.05382,0,6,,13.59,1222.901,1222.901,1208.655,Tubing Pressure,1618.96494055003
GOOSE,338.0,,2.04709,0,6,,15.855,1220.611,1220.611,1214.433,Tubing Pressure,1616.11506271171
GOOSE,339.0,,2.00814,0,6,,15.855,1229.771,1229.771,1217.872,Tubing Pressure,1626.88423533798
GOOSE,340.0,,2.00272,0,0,,15.855,1234.351,1234.351,1218.637,Tubing Pressure,1503.53418014188
GOOSE,341.0,,1.98059,0,0,,13.59,1234.351,1234.351,1222.646,Tubing Pressure,1502.66742270238
GOOSE,342.0,,1.96715,0,0,,13,1238,1238,1224.221,Tubing Pressure,1506.43878320917
GOOSE,343.0,,1.87151,0,0,,13,1229,1229,1232.55,Tubing Pressure,1492.21301621077
GOOSE,344.0,,1.99053,0,0,,15.855,1229.771,1229.771,1222.418,Tubing Pressure,1497.67190538233
GOOSE,345.0,,2.01442,0,0,,13.59,1227.481,1227.481,1217.056,Tubing Pressure,1495.92660630548
GOOSE,346.0,,2.06489,0,0,,13.59,1206.87,1206.87,1201.757,Tubing Pressure,1473.81073836084
GOOSE,347.0,,2.20508,0,0,,13.59,1163.359,1163.359,1183.08,Tubing Pressure,1429.18944358284
GOOSE,348.0,,2.19475,0,0,,13,1229,1229,1201.917,Tubing Pressure,1505.17053502759
GOOSE,349.0,,2.09311,0,0,,15.855,1243.511,1243.511,1202.464,Tubing Pressure,1517.90599549056
GOOSE,350.0,,1.99316,0,0,,13.59,1211.45,1211.45,1203.027,Tubing Pressure,1476.25868471577
GOOSE,351.0,,1.98925,0,0,,13,1181,1181,1188.776,Tubing Pressure,1440.40315415662
GOOSE,352.0,,2.25905,0,0,,13.59,1177.099,1177.099,1116.91,Tubing Pressure,1447.612514574
GOOSE,353.0,,2.33928,0,0,,13.59,1096.947,1096.947,1181.681,Tubing Pressure,1359.05163099067
GOOSE,354.0,,2.1657,0,0,,13.59,794.657,794.657,1179.718,Tubing Pressure,1008.96716341216
GOOSE,355.0,,2.27487,0,0,,13.59,1165.649,1165.649,1155.217,Tubing Pressure,1435.0759295557
GOOSE,356.0,,2.26255,0,0,,13.59,1183.969,1183.969,1168.988,Tubing Pressure,1455.74591210598
GOOSE,357.0,,2.25884,0,0,,15.855,1172.519,1172.519,1153.965,Tubing Pressure,1442.29053237445
GOOSE,358.0,,2.20882,0,0,,13.59,1197.71,1197.71,1169.904,Tubing Pressure,1469.29445759093
GOOSE,359.0,,2.12878,0,0,,13.59,1197.71,1197.71,1180.026,Tubing Pressure,1465.798405323
GOOSE,360.0,,2.09892,0,0,,13.59,1133.588,1133.588,1166.157,Tubing Pressure,1389.80574035971
GOOSE,361.0,,2.44481,0,0,,13.59,1096.947,1096.947,1099.778,Tubing Pressure,1364.55685427347
GOOSE,362.0,,2.3618,0,0,,13.59,1186.26,1186.26,1133.111,Tubing Pressure,1463.0427908461
GOOSE,363.0,,2.37589,0,0,,13,1108,1108,1145.784,Tubing Pressure,1373.59905727287
GOOSE,364.0,,2.32002,0,0,,15,1154,1154,1135.411,Tubing Pressure,1423.75054733129
GOOSE,365.0,,2.36942,0,0,,13.59,1131.298,1131.298,1112.957,Tubing Pressure,1400.01869233546
GOOSE,366.0,,2.43124,0,0,,13.59,1085.496,1085.496,1103.504,Tubing Pressure,1350.76897383648
GOOSE,367.0,,2.42744,0,0,,15.855,677.863,677.863,1105.938,Tubing Pressure,903.495523026848
GOOSE,368.0,,2.35306,0,0,,13.59,416.794,416.794,1118.72,Tubing Pressure,644.003885258386
GOOSE,369.0,,2.27009,0,0,,13.59,272.519,272.519,1122.398,Tubing Pressure,518.785670469508
GOOSE,370.0,,2.20437,0,0,,13.59,659.542,659.542,1139.922,Tubing Pressure,866.379185740937
GOOSE,371.0,,2.16628,0,0,,13,611,611,1136.307,Tubing Pressure,812.708380417624
GOOSE,372.0,,2.08195,0,0,,13.59,719.084,719.084,1158.028,Tubing Pressure,920.855344538342
GOOSE,373.0,,1.90029,0,0,,15.855,1202.29,1202.29,1187.588,Tubing Pressure,1461.84850289852
GOOSE,374.0,,1.83874,0,0,,15.855,1156.489,1156.489,1166.514,Tubing Pressure,1405.63847122897
GOOSE,375.0,,1.82815,0,0.1,,13.59,1227.481,1227.481,1175.61,Tubing Pressure,1491.23040274594
GOOSE,376.0,,2.04346,0,0.1,,13.59,1083.206,1083.206,1145.996,Tubing Pressure,1328.84063759203
GOOSE,377.0,,2.18988,0,0.1,,13.59,1183.969,1183.969,1157.383,Tubing Pressure,1452.45697535649
GOOSE,378.0,,2.05346,0,0.1,,13,1167,1167,1165.912,Tubing Pressure,1426.7234954598
GOOSE,379.0,,2.02985,0,0.1,,13.59,1154.198,1154.198,1158.899,Tubing Pressure,1410.77421132231
GOOSE,380.0,,1.94404,0,0.1,,13.59,1172.519,1172.519,1169.096,Tubing Pressure,1428.62702268435
GOOSE,381.0,,1.75476,0,0.1,,13.59,1232.061,1232.061,1212.811,Tubing Pressure,1495.459474926
GOOSE,382.0,,1.33077,0,0.1,,13.59,1280.153,1280.153,1222.818,Tubing Pressure,1560.44948202361
GOOSE,383.0,,1.42098,0,0.1,,13.59,1096.947,1096.947,1225.835,Tubing Pressure,1333.00527701687
GOOSE,384.0,,1.76095,0,0.1,,13.59,512.977,512.977,1169.107,Tubing Pressure,677.827249702974
GOOSE,385.0,,2.08377,0,0.1,,13.59,366.412,366.412,1158.548,Tubing Pressure,568.961988724833
GOOSE,386.0,,2.24322,0,0.1,,13.59,295.42,295.42,1124.873,Tubing Pressure,531.625519017342
GOOSE,387.0,,2.32233,0,0.1,,13.59,345.801,345.801,1115.404,Tubing Pressure,580.811638232553
GOOSE,388.0,,2.68886,0,0.1,,13.59,483.206,483.206,1046.052,Tubing Pressure,740.642885078609
GOOSE,389.0,,1.91758,0,0.1,,15.855,1195.42,1195.42,1170.542,Tubing Pressure,1454.44514980029
GOOSE,390.0,,1.86133,0,0.1,,13.59,5102.29,5102.29,1199.322,Tubing Pressure,5925.01055473764
GOOSE,391.0,,1.88396,0,0.1,,13.59,2903.817,2903.817,1179.71,Tubing Pressure,3491.46147912084
GOOSE,392.0,,1.82511,0,0.1,,13.59,911.45,911.45,1182.711,Tubing Pressure,1120.58895011294
GOOSE,393.0,,1.96935,0,0.1,,13.59,906.87,906.87,1112.69,Tubing Pressure,1122.7925300384
GOOSE,394.0,,2.38136,0,0.1,,15.855,1195.42,1195.42,1115.747,Tubing Pressure,1474.57282374637
GOOSE,395.0,,2.05238,0,0.1,,15.855,1197.71,1197.71,1170.239,Tubing Pressure,1462.57014248993
GOOSE,396.0,,1.94547,0,0.1,,13,1200,1200,1191.708,Tubing Pressure,1460.9214932288
GOOSE,397.0,,1.89037,0,0.1,,13.59,1131.298,1131.298,1160.591,Tubing Pressure,1378.17843591218
GOOSE,398.0,,2.13932,0,0.1,,13.59,1145.038,1145.038,1123.148,Tubing Pressure,1404.92709728391
GOOSE,399.0,,1.93397,0,0.1,,13,1115,1115,1184.766,Tubing Pressure,1360.95821416421
GOOSE,400.0,,2.14887,0,0.1,,13.59,1131.298,1131.298,1116.17,Tubing Pressure,1389.41803509669
GOOSE,401.0,,2.13483,0,0.1,,13.59,1099.237,1099.237,1111.321,Tubing Pressure,1351.64363718691
GOOSE,402.0,,2.2796,0,0.1,,13.59,1101.527,1101.527,1106.344,Tubing Pressure,1361.29788442937
GOOSE,403.0,,2.28211,0,0.1,,11.325,1110.687,1110.687,1105.965,Tubing Pressure,1371.96079869809
GOOSE,404.0,,2.13683,0,0.1,,13.59,1126.718,1126.718,1120.158,Tubing Pressure,1383.55452086614
GOOSE,405.0,,2.20241,0,0.1,,13.59,1092.366,1092.366,1100.345,Tubing Pressure,1346.95025636452
GOOSE,406.0,,2.47925,0,0.1,,15.855,886.26,886.26,1042.186,Tubing Pressure,1130.26449124893
GOOSE,407.0,,2.35008,0,0.1,,13.59,723.664,723.664,1101.154,Tubing Pressure,945.356878667471
GOOSE,408.0,,2.24303,0,0.1,,13.59,593.13,593.13,1090.308,Tubing Pressure,800.914144506061
GOOSE,409.0,,2.02038,0,0.1,,13.59,471.756,471.756,1105.746,Tubing Pressure,659.596459785666
GOOSE,410.0,,2.30149,0,0.1,,13.59,563.359,563.359,1069.811,Tubing Pressure,776.244219516731
GOOSE,411.0,,2.2433,0,0.1,,13.59,412.214,412.214,1082.547,Tubing Pressure,627.459411254358
GOOSE,412.0,,2.31696,0,0.1,,13.59,396.183,396.183,1057.155,Tubing Pressure,621.950550915595
GOOSE,413.0,,2.26337,0,0.1,,13.59,593.13,593.13,1083.514,Tubing Pressure,802.691710338909
GOOSE,414.0,,2.10457,0,0.1,,13.59,590.84,590.84,1104.227,Tubing Pressure,786.759720565463
GOOSE,415.0,,1.77336,0,0.1,,13.59,1140.458,1140.458,1125.996,Tubing Pressure,1386.06157225634
GOOSE,416.0,,1.78801,0,0.1,,15.855,1035.115,1035.115,1151.156,Tubing Pressure,1261.67010470625
GOOSE,417.0,,1.73101,0,0.1,,15.855,1007.634,1007.634,1162.768,Tubing Pressure,1227.26894142267
GOOSE,418.0,,1.85502,0,0.1,,13.59,815.267,815.267,1116.868,Tubing Pressure,1012.94350445297
GOOSE,419.0,,1.95001,0,0.1,,13.59,796.947,796.947,1128.292,Tubing Pressure,997.941629049846
GOOSE,420.0,,1.84544,0,0.1,,13.59,588.55,588.55,1141.249,Tubing Pressure,763.715716134242
GOOSE,421.0,,1.73426,0,0.1,,13.59,641.221,641.221,1136.436,Tubing Pressure,812.465871925293
GOOSE,422.0,,1.85414,0,0.1,,15.855,437.405,437.405,1142.832,Tubing Pressure,610.078380815888
GOOSE,423.0,,1.89415,0,0.1,,13.59,865.649,865.649,1130.556,Tubing Pressure,1071.99682529827
GOOSE,424.0,,1.94676,0,0.1,,13.59,407.634,407.634,1122.316,Tubing Pressure,590.983248697372
GOOSE,425.0,,1.96515,0,0.1,,13.59,432.824,432.824,1113.652,Tubing Pressure,616.64015987907
GOOSE,426.0,,1.78222,0,0.1,,13.59,780.916,780.916,1128.953,Tubing Pressure,970.205149945953
GOOSE,427.0,,2.00532,0,0.1,,13.59,677.863,677.863,1107.199,Tubing Pressure,870.925359374513
GOOSE,428.0,,1.98705,0,0.1,,13.59,1165.649,1165.649,1138.498,Tubing Pressure,1422.34726255952
GOOSE,429.0,,1.81973,0,0.1,,13.59,1222.901,1222.901,1132.631,Tubing Pressure,1485.52722671725
GOOSE,430.0,,1.61408,0,0.1,,13.59,668.702,668.702,1143.21,Tubing Pressure,835.054788934797
GOOSE,431.0,,1.79009,0,0.1,,13.59,448.855,448.855,1146.301,Tubing Pressure,615.282187049739
GOOSE,432.0,,1.73469,0,0.1,,13.59,1051.145,1051.145,1158.65,Tubing Pressure,1278.69828940856
GOOSE,433.0,,1.58447,0,0.1,,13.59,973.283,973.283,1173.782,Tubing Pressure,1183.6263701663
GOOSE,434.0,,1.69015,0,0.1,,15.855,1092.366,1092.366,1131.889,Tubing Pressure,1327.07712883849
GOOSE,435.0,,1.9854,0,0.1,,15.855,1122.137,1122.137,1122.886,Tubing Pressure,1371.48106464926
GOOSE,436.0,,1.9539,0,0.1,,13.59,1161.069,1161.069,1135.106,Tubing Pressure,1415.61970424752
GOOSE,437.0,,1.7981,0,0.1,,15.855,1165.649,1165.649,1155.756,Tubing Pressure,1416.61671385368
GOOSE,438.0,,1.63293,0,0.1,,15.855,1190.84,1190.84,1183.467,Tubing Pressure,1445.5368220209
GOOSE,439.0,,1.67352,0,0.1,,13.59,1140.458,1140.458,1150.405,Tubing Pressure,1385.07001258852
GOOSE,440.0,,1.5649,0,0.1,,13.59,1140.458,1140.458,1150.405,Tubing Pressure,1383.82003203087
GOOSE,441.0,,2.07336,0,0.1,,13.59,1140.458,1140.458,1150.405,Tubing Pressure,1396.65518657272
GOOSE,442.0,,1.6933,0,0.1,,13.59,1140.458,1140.458,1150.405,Tubing Pressure,1385.0845519556
GOOSE,443.0,,1.98066,0,0.1,,13.59,1140.458,1140.458,1150.405,Tubing Pressure,1392.64483811297
GOOSE,444.0,,1.57224,0,0.1,,13.59,1140.458,1140.458,1150.405,Tubing Pressure,1384.0233236796
GOOSE,445.0,,1.87287,0,0.1,,13.59,1140.458,1140.458,1150.405,Tubing Pressure,1388.19056315821
GOOSE,446.0,,1.84247,0,0.1,,13.59,1117.557,1117.557,1113.633,Tubing Pressure,1360.14845541796
GOOSE,447.0,,2.12495,0,0.1,,13.59,1145.038,1145.038,1113.707,Tubing Pressure,1404.27923765609
GOOSE,448.0,,1.97045,0,0.1,,11.325,1227.481,1227.481,1127.725,Tubing Pressure,1494.19359368944
GOOSE,449.0,,1.98792,0,0.1,,13.59,1122.137,1122.137,1094.803,Tubing Pressure,1371.58995950413
GOOSE,450.0,,2.10301,0,0.1,,15.855,1119.847,1119.847,1098.847,Tubing Pressure,1374.03852716262
GOOSE,451.0,,2.13674,0,0.1,,15.855,1092.366,1092.366,1060.782,Tubing Pressure,1343.79308811732
GOOSE,452.0,,2.22399,0,0.1,,13.59,1124.427,1124.427,1065.812,Tubing Pressure,1384.9837691338
GOOSE,453.0,,1.84535,0,0.1,,15.855,1238.931,1238.931,1146.451,Tubing Pressure,1504.76360034988
GOOSE,454.0,,1.00144,0,0.1,,13.59,1131.298,1131.298,1190.642,Tubing Pressure,1399.76020624806
GOOSE,455.0,,1.5704,0,0,,13.59,1348.855,1348.855,1114.436,Tubing Pressure,1624.67983700184
GOOSE,456.0,,2.29793,0,0,,13.59,1154.198,1154.198,1075.492,Tubing Pressure,1422.91873813002
GOOSE,457.0,,2.1559,0,0,,15.855,1140.458,1140.458,1096.363,Tubing Pressure,1400.36444391031
GOOSE,458.0,,1.8913,0,0,,13.59,1154.198,1154.198,1120.013,Tubing Pressure,1405.03091092637
GOOSE,459.0,,1.95426,0,0,,13.59,1099.237,1099.237,1109.499,Tubing Pressure,1343.46342634491
GOOSE,460.0,,2.18535,0,0,,13.59,1053.435,1053.435,1052.307,Tubing Pressure,1301.33585719829
GOOSE,461.0,,2.32762,0,0,,13.59,1119.847,1119.847,1056.984,Tubing Pressure,1384.75992943099
GOOSE,462.0,,2.07156,0,0,,15.855,1053.435,1053.435,1090.837,Tubing Pressure,1295.75331772705
GOOSE,463.0,,2.12782,0,0,,13.59,1119.847,1119.847,1083.153,Tubing Pressure,1375.17519622715
GOOSE,464.0,,1.77923,0,0,,13.59,1126.718,1126.718,1131.106,Tubing Pressure,1368.37168372316
GOOSE,465.0,,1.78881,0,0,,13.59,1106.107,1106.107,1132.965,Tubing Pressure,1344.58511567493
GOOSE,466.0,,1.83026,0,0,,13,1107,1107,1110.467,Tubing Pressure,1347.3007773751
GOOSE,467.0,,1.88687,0,0,,13.59,1076.336,1076.336,1100.48,Tubing Pressure,1313.88851349791
GOOSE,468.0,,2.10801,0,0,,13.59,1037.405,1037.405,1049.749,Tubing Pressure,1279.07382349782
GOOSE,469.0,,2.32304,0,0,,13.59,1032.824,1032.824,1034.67,Tubing Pressure,1284.95987434301
GOOSE,470.0,,2.24912,0,0,,13.59,1085.496,1085.496,1061.625,Tubing Pressure,1341.3493872813
GOOSE,471.0,,2.16884,0,0,,15.855,1058.015,1058.015,1065.843,Tubing Pressure,1305.7710952948
GOOSE,472.0,,2.14764,0,0,,13.59,1055.725,1055.725,1045.966,Tubing Pressure,1302.08934463603
GOOSE,473.0,,2.19693,0,0,,13.59,998.473,998.473,1038.343,Tubing Pressure,1239.09796649653
GOOSE,474.0,,2.38789,0,0,,18.12,1012.214,1012.214,992.46,Tubing Pressure,1265.1677291836
GOOSE,475.0,,2.28193,0,0,,13.59,1060.305,1060.305,1031.174,Tubing Pressure,1314.13508808457
GOOSE,476.0,,2.11748,0,0,,15.855,1044.275,1044.275,1057.421,Tubing Pressure,1287.43757434913
GOOSE,477.0,,2.06257,0,0,,13,1046,1046,1044.819,Tubing Pressure,1286.75078882936
GOOSE,478.0,,2.12182,0,0,,15.855,1023.664,1023.664,1022.134,Tubing Pressure,1263.99058578296
GOOSE,479.0,,2.15933,0,0,,15.855,1025.954,1025.954,1025.127,Tubing Pressure,1268.51642983762
GOOSE,480.0,,2.14306,0,0,,13,1048,1048,1028.277,Tubing Pressure,1292.98365399159
GOOSE,481.0,,2.05705,0,0,,15.855,1035.115,1035.115,1040.357,Tubing Pressure,1273.94581949275
GOOSE,482.0,,1.75585,0,0,,15.855,1003.053,1003.053,989.764,Tubing Pressure,1223.01636917924
GOOSE,483.0,,2.45369,0,0,,18.12,998.473,998.473,990.551,Tubing Pressure,1253.45850176035
GOOSE,484.0,,2.02066,0,0,,15.855,1055.725,1055.725,1027.077,Tubing Pressure,1295.98826653094
GOOSE,485.0,,2.01243,0,0,,15.855,1083.206,1083.206,1064.507,Tubing Pressure,1327.42359902074
